"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V800","2020-03-13 04:00:00","256.000","0.000","0.000","21.100","0.920","984.300","","0.000","-99.000","-99.000","-99.000","22.700","","21.100",""
"C0S830","2020-03-13 04:00:00","288.000","350.000","1.900","21.900","0.860","982.300","","0.000","-99.000","-99.000","-99.000","22.800","","21.300",""
"C0S920","2020-03-13 04:00:00","98.000","349.000","0.800","20.700","0.880","997.500","","0.000","-99.000","-99.000","-99.000","21.800","","20.600",""
"C0V640","2020-03-13 04:00:00","35.000","11.000","1.400","21.900","0.920","1010.900","","0.000","-99.000","-99.000","-99.000","22.800","","21.700",""
"C0AH80","2020-03-13 04:00:00","68.000","190.000","0.600","18.400","0.990","1007.600","","0.500","-99.000","-99.000","-99.000","19.300","","18.300",""
"C0K250","2020-03-13 04:00:00","12.000","42.000","0.900","18.700","0.970","1014.400","","0.000","-99.000","-99.000","-99.000","20.100","","18.700",""
"C0R840","2020-03-13 04:00:00","536.000","257.000","4.300","20.800","-99.000","954.000","","0.000","-99.000","-99.000","-99.000","21.200","","20.600",""
"C0I410","2020-03-13 04:00:00","180.000","13.000","1.700","18.900","0.940","994.400","","0.000","-99.000","-99.000","-99.000","20.700","","18.900",""
"C0M410","2020-03-13 04:00:00","245.000","346.000","1.600","20.300","0.920","983.400","","0.000","-99.000","-99.000","-99.000","21.700","","20.300",""
"C0F9Z0","2020-03-13 04:00:00","3193.000","244.000","4.100","5.000","0.770","696.600","","0.000","15.000","347.000","","6.100","","4.400",""
"C0G810","2020-03-13 04:00:00","26.000","35.000","0.700","19.400","0.940","1012.200","","0.000","-99.000","-99.000","-99.000","20.800","","19.400",""
"C0U650","2020-03-13 04:00:00","442.000","255.000","0.600","18.200","0.850","965.000","","0.000","-99.000","-99.000","-99.000","19.100","","17.500",""
"C0D660","2020-03-13 04:00:00","65.000","-99.000","-99.000","18.300","0.960","1008.600","","4.500","-99.000","-99.000","-99.000","18.500","","18.300",""
"C0E540","2020-03-13 04:00:00","32.000","149.000","0.300","18.500","0.950","1012.700","","0.000","-99.000","-99.000","-99.000","18.600","","18.400",""
"C0W170","2020-03-13 04:00:00","42.000","10.000","3.500","13.000","0.970","1010.600","","4.000","-99.000","-99.000","-99.000","13.100","","12.800",""
"C0Z150","2020-03-13 04:00:00","27.000","236.000","1.100","20.000","0.940","1011.800","","0.000","-99.000","-99.000","-99.000","20.400","","19.400",""
"C0S840","2020-03-13 04:00:00","22.000","266.000","1.100","20.800","0.990","1013.300","","0.000","-99.000","-99.000","-99.000","21.900","","20.800",""
"C0H9A0","2020-03-13 04:00:00","1595.000","246.000","1.200","15.500","0.740","848.200","","0.000","-99.000","-99.000","-99.000","16.400","","14.500",""
"C0AC40","2020-03-13 04:00:00","1079.000","331.000","4.400","13.700","0.990","894.700","","10.500","-99.000","-99.000","-99.000","14.500","","13.000",""
"C0AI00","2020-03-13 04:00:00","188.000","255.000","1.400","18.000","1.000","995.200","","10.000","-99.000","-99.000","-99.000","18.500","","17.900",""
"C0T9M0","2020-03-13 04:00:00","92.000","310.000","2.200","20.600","0.940","1004.800","","0.000","-99.000","-99.000","-99.000","21.200","","20.400",""
"C0S960","2020-03-13 04:00:00","32.000","311.000","1.800","23.100","0.760","1009.400","","0.000","-99.000","-99.000","-99.000","24.200","","23.000",""
"C0K430","2020-03-13 04:00:00","30.000","20.000","2.000","19.000","1.000","1013.100","","0.000","-99.000","-99.000","-99.000","20.400","","19.000",""
"C0Z170","2020-03-13 04:00:00","199.000","0.000","0.100","19.000","0.990","993.000","","0.000","-99.000","-99.000","-99.000","19.500","","19.000",""
"C0Z100","2020-03-13 04:00:00","36.000","0.000","0.000","17.800","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","18.700","","17.800",""
"C0U710","2020-03-13 04:00:00","1942.000","89.000","0.800","12.300","0.800","809.400","","0.000","-99.000","-99.000","-99.000","12.600","","11.600",""
"C0SA30","2020-03-13 04:00:00","92.000","267.000","1.600","24.100","0.780","1003.300","","0.000","-99.000","-99.000","-99.000","24.400","","23.700",""
"C0V500","2020-03-13 04:00:00","6.000","12.000","0.300","24.100","0.880","1012.600","","0.000","-99.000","-99.000","-99.000","25.800","","24.100",""
"CM0160","2020-03-13 04:00:00","159.000","45.000","0.300","18.100","0.990","998.800","","0.000","-99.000","-99.000","-99.000","19.900","","18.100",""
"C0V350","2020-03-13 04:00:00","36.000","247.000","0.500","21.500","0.940","1011.700","","0.000","-99.000","-99.000","-99.000","23.100","","21.500",""
"C0W120","2020-03-13 04:00:00","58.000","-99.000","-99.000","20.000","0.930","1009.100","","0.000","-99.000","-99.000","-99.000","21.000","","20.000",""
"C0R470","2020-03-13 04:00:00","103.000","54.000","0.700","23.000","0.880","1003.400","","0.000","-99.000","-99.000","-99.000","24.400","","23.000",""
"C0M770","2020-03-13 04:00:00","164.000","300.000","0.400","19.200","1.000","995.800","","0.000","-99.000","-99.000","-99.000","20.500","","19.100",""
"C0S930","2020-03-13 04:00:00","248.000","250.000","2.200","19.400","0.880","986.000","","0.000","-99.000","-99.000","-99.000","20.700","","19.400",""
"C0F9Y0","2020-03-13 04:00:00","3313.000","263.000","6.400","3.600","0.860","686.800","","0.000","19.100","228.000","","4.600","","3.600",""
"C0E790","2020-03-13 04:00:00","344.000","292.000","1.500","18.100","1.000","975.800","","0.000","-99.000","-99.000","-99.000","18.400","","17.800",""
"C0O810","2020-03-13 04:00:00","161.000","4.000","1.000","22.000","0.990","997.000","","0.000","-99.000","-99.000","-99.000","23.100","","22.000",""
"C0R520","2020-03-13 04:00:00","18.000","5.000","0.800","23.200","0.930","1012.800","","0.000","-99.000","-99.000","-99.000","25.200","","23.200",""
"C0G880","2020-03-13 04:00:00","92.000","0.000","0.000","19.400","0.950","1004.500","","0.000","-99.000","-99.000","-99.000","20.500","","19.200",""
"C0R260","2020-03-13 04:00:00","76.000","0.000","0.000","24.100","0.840","1005.600","","0.000","-99.000","-99.000","-99.000","24.600","","23.100",""
"C0U950","2020-03-13 04:00:00","1012.000","301.000","9.300","14.400","1.000","903.500","","0.500","-99.000","-99.000","-99.000","14.400","","13.600",""
"C0O860","2020-03-13 04:00:00","38.000","346.000","0.700","20.800","0.990","1010.100","","0.000","-99.000","-99.000","-99.000","21.900","","20.800",""
"C0R320","2020-03-13 04:00:00","7.000","186.000","0.800","21.600","0.960","1014.200","","0.000","-99.000","-99.000","-99.000","23.100","","21.600",""
"C0S980","2020-03-13 04:00:00","901.000","268.000","1.400","18.700","0.910","914.000","","0.000","-99.000","-99.000","-99.000","19.000","","18.000",""
"C0X110","2020-03-13 04:00:00","20.000","33.000","1.900","22.000","0.920","1012.900","","0.000","-99.000","-99.000","-99.000","23.600","","22.000",""
"C0V310","2020-03-13 04:00:00","46.000","262.000","0.800","21.900","0.930","1008.700","","0.000","-99.000","-99.000","-99.000","23.200","","21.900",""
"C0G620","2020-03-13 04:00:00","110.000","260.000","1.200","18.300","0.990","1002.200","","0.000","-99.000","-99.000","-99.000","19.500","","18.200",""
"C0AD50","2020-03-13 04:00:00","84.000","329.000","0.500","18.300","1.000","1007.000","","3.500","-99.000","-99.000","-99.000","19.000","","18.200",""
"C0A9A0","2020-03-13 04:00:00","24.000","0.000","0.000","18.500","0.990","1013.300","","7.000","-99.000","-99.000","-99.000","19.800","","18.500",""
"C0O830","2020-03-13 04:00:00","127.000","67.000","0.300","21.200","0.990","1000.700","","0.000","-99.000","-99.000","-99.000","22.300","","20.700",""
"C0S760","2020-03-13 04:00:00","1621.000","332.000","1.000","16.300","0.730","840.100","","0.000","-99.000","-99.000","-99.000","16.900","","14.100",""
"C0X160","2020-03-13 04:00:00","26.000","345.000","2.100","22.100","0.980","1011.500","","0.000","-99.000","-99.000","-99.000","23.000","","21.700",""
